ElapsedTime,PacketLossRate
0.000,0.9947
0.000,0.9857
0.023,0.9765
0.042,0.9673
0.053,0.9611
0.067,0.9611
0.077,0.9611
0.090,0.9611
0.104,0.9611
0.118,0.9611
0.132,0.9611
0.146,0.9611
0.160,0.9611
0.174,0.9611
0.188,0.9590
0.203,0.9509
0.220,0.9509
0.230,0.9475
0.246,0.9383
0.261,0.9290
0.279,0.9201
0.302,0.9111
0.317,0.9095
0.327,0.9095
0.340,0.9095
0.354,0.9095
0.368,0.9095
0.381,0.9095
0.396,0.9095
0.410,0.9095
0.423,0.9095
0.438,0.9005
0.458,0.8917
0.471,0.8871
0.481,0.8871
0.493,0.8807
0.511,0.8715
0.527,0.8625
0.541,0.8542
0.554,0.8510
0.564,0.8510
0.576,0.8510
0.590,0.8510
0.604,0.8510
0.618,0.8510
0.632,0.8510
0.646,0.8510
0.660,0.8510
0.674,0.8510
0.687,0.8510
0.702,0.8450
0.726,0.8362
0.748,0.8275
0.763,0.8189
0.776,0.8097
0.803,0.8014
0.816,0.7987
0.827,0.7987
0.840,0.7987
0.854,0.7987
0.868,0.7987
0.881,0.7987
0.896,0.7987
0.910,0.7987
0.923,0.7941
0.940,0.7858
0.956,0.7770
0.971,0.7687
0.984,0.7627
0.998,0.7627
1.006,0.7554
1.024,0.7473
1.039,0.7443
1.050,0.7443
1.062,0.7443
1.077,0.7443
1.090,0.7443
1.104,0.7443
1.118,0.7443
1.132,0.7443
1.146,0.7443
1.160,0.7443
1.174,0.7369
1.192,0.7369
1.201,0.7369
1.216,0.7293
1.234,0.7213
1.247,0.7127
1.265,0.7047
1.292,0.6968
1.317,0.6886
1.330,0.6796
1.343,0.6761
1.356,0.6761
1.368,0.6761
1.381,0.6761
1.396,0.6761
1.410,0.6759
1.423,0.6694
1.441,0.6685
1.452,0.6685
1.465,0.6685
1.479,0.6685
1.494,0.6685
1.507,0.6685
1.521,0.6602
1.539,0.6526
1.556,0.6466
1.565,0.6448
1.578,0.6448
1.591,0.6448
1.604,0.6448
1.618,0.6425
1.633,0.6353
1.649,0.6307
1.663,0.6307
1.675,0.6307
1.687,0.6307
1.703,0.6307
1.716,0.6307
1.730,0.6227
1.747,0.6167
1.761,0.6167
1.771,0.6167
1.785,0.6167
1.799,0.6167
1.813,0.6167
1.826,0.6107
1.844,0.6045
1.861,0.5962
1.887,0.5918
1.899,0.5918
1.910,0.5918
1.923,0.5918
1.938,0.5851
1.957,0.5814
1.968,0.5807
1.980,0.5807
1.993,0.5807
2.007,0.5807
2.021,0.5807
2.035,0.5771
2.052,0.5743
2.065,0.5743
2.077,0.5743
2.091,0.5743
2.104,0.5743
2.118,0.5743
2.132,0.5743
2.146,0.5676
2.163,0.5584
2.208,0.5554
2.231,0.5554
2.242,0.5462
2.260,0.5407
2.273,0.5407
2.284,0.5407
2.298,0.5407
2.312,0.5407
2.326,0.5407
2.340,0.5404
2.355,0.5402
2.369,0.5402
2.382,0.5402
2.397,0.5402
2.410,0.5402
2.423,0.5402
2.438,0.5393
2.452,0.5379
2.466,0.5374
2.479,0.5374
2.493,0.5374
2.506,0.5374
2.521,0.5374
2.535,0.5374
2.548,0.5367
2.563,0.5351
2.578,0.5351
2.590,0.5351
2.604,0.5351
2.618,0.5351
2.632,0.5351
2.645,0.5310
2.661,0.5273
2.676,0.5273
2.687,0.5273
2.701,0.5271
2.716,0.5271
2.729,0.5271
2.742,0.5271
2.757,0.5271
2.771,0.5271
2.784,0.5271
2.799,0.5271
2.812,0.5243
2.827,0.5243
2.840,0.5243
2.854,0.5172
2.871,0.5126
2.884,0.5100
2.897,0.5100
2.910,0.5100
2.923,0.5100
2.937,0.5100
2.951,0.5084
2.966,0.5063
2.980,0.5063
2.993,0.5061
3.006,0.5061
3.021,0.5061
3.034,0.5061
3.048,0.5061
3.062,0.4992
3.080,0.4911
3.093,0.4824
3.122,0.4798
3.133,0.4798
3.144,0.4798
3.159,0.4773
3.174,0.4688
3.190,0.4614
3.205,0.4534
3.232,0.4531
3.257,0.4527
3.270,0.4527
3.283,0.4527
3.298,0.4527
3.312,0.4527
3.325,0.4527
3.340,0.4527
3.353,0.4527
3.368,0.4462
3.384,0.4381
3.402,0.4296
3.427,0.4218
3.441,0.4142
3.467,0.4098
3.480,0.4038
3.494,0.4031
3.506,0.4031
3.520,0.4031
3.534,0.4031
3.547,0.4031
3.562,0.4031
3.575,0.4011
3.591,0.3976
3.605,0.3960
3.618,0.3960
3.631,0.3960
3.645,0.3960
3.659,0.3960
3.673,0.3932
3.688,0.3868
3.704,0.3799
3.736,0.3799
3.756,0.3799
3.770,0.3792
3.784,0.3734
3.803,0.3649
3.832,0.3566
3.859,0.3545
3.882,0.3527
3.895,0.3525
3.909,0.3485
3.924,0.3435
3.940,0.3402
3.966,0.3402
3.978,0.3402
3.992,0.3372
4.012,0.3301
4.039,0.3248
4.066,0.3197
4.093,0.3151
4.121,0.3151
4.144,0.3151
4.159,0.3151
4.173,0.3151
4.186,0.3121
4.205,0.3117
4.229,0.3117
4.241,0.3117
4.256,0.3117
4.270,0.3117
4.283,0.3117
4.298,0.3117
4.312,0.3114
4.326,0.3110
4.340,0.3110
4.354,0.3110
4.367,0.3110
4.381,0.3062
4.398,0.3018
4.411,0.3004
4.423,0.2995
4.438,0.2995
4.451,0.2995
4.464,0.2995
4.479,0.2995
4.485,0.2995
4.492,0.2990
4.504,0.2990
4.518,0.2990
4.531,0.2988
4.545,0.2981
4.559,0.2981
4.573,0.2981
4.586,0.2953
4.603,0.2870
4.619,0.2810
4.639,0.2804
4.648,0.2804
4.657,0.2804
4.672,0.2804
4.683,0.2804
4.698,0.2804
4.712,0.2797
4.726,0.2797
4.740,0.2792
4.754,0.2769
4.768,0.2769
4.781,0.2769
4.796,0.2734
4.811,0.2688
4.825,0.2688
4.839,0.2688
4.851,0.2688
4.864,0.2674
4.879,0.2674
4.892,0.2654
4.907,0.2566
4.925,0.2536
4.940,0.2536
4.952,0.2536
4.961,0.2536
4.976,0.2536
4.989,0.2536
5.003,0.2532
5.018,0.2527
5.032,0.2525
5.044,0.2525
5.059,0.2525
5.073,0.2525
5.086,0.2525
5.101,0.2497
5.116,0.2412
5.132,0.2359
5.145,0.2359
5.160,0.2359
5.170,0.2359
5.183,0.2359
5.199,0.2359
5.212,0.2359
5.225,0.2350
5.240,0.2350
5.254,0.2350
5.267,0.2350
5.282,0.2350
5.295,0.2350
5.309,0.2343
5.323,0.2320
5.338,0.2255
5.353,0.2235
5.367,0.2235
5.380,0.2235
5.392,0.2235
5.406,0.2235
5.420,0.2235
5.438,0.2235
5.448,0.2211
5.463,0.2207
5.478,0.2207
5.500,0.2207
5.514,0.2207
5.528,0.2207
5.542,0.2207
5.556,0.2182
5.571,0.2158
5.586,0.2158
5.602,0.2158
5.611,0.2158
5.625,0.2156
5.639,0.2149
5.655,0.2147
5.670,0.2140
5.681,0.2103
5.697,0.2103
5.710,0.2103
5.722,0.2020
5.741,0.1940
5.768,0.1887
5.781,0.1884
5.796,0.1884
5.807,0.1884
5.820,0.1868
5.835,0.1799
5.850,0.1716
5.869,0.1700
5.895,0.1695
5.917,0.1691
5.932,0.1663
5.946,0.1583
5.964,0.1525
5.989,0.1525
6.004,0.1525
6.014,0.1525
6.028,0.1518
6.042,0.1497
6.058,0.1440
6.074,0.1417
6.100,0.1417
6.126,0.1414
6.140,0.1410
6.153,0.1398
6.168,0.1355
6.185,0.1338
6.199,0.1336
6.214,0.1336
6.223,0.1336
6.237,0.1336
6.252,0.1336
6.265,0.1325
6.279,0.1304
6.295,0.1285
6.308,0.1285
6.323,0.1285
6.334,0.1281
6.349,0.1272
6.363,0.1267
6.377,0.1267
6.390,0.1267
6.404,0.1267
6.418,0.1267
6.432,0.1267
6.446,0.1232
6.462,0.1140
6.479,0.1136
6.491,0.1136
6.515,0.1136
6.529,0.1126
6.543,0.1097
6.560,0.1094
6.576,0.1094
6.584,0.1094
6.599,0.1094
6.605,0.1060
6.616,0.1060
6.630,0.1050
6.643,0.0991
6.658,0.0974
6.674,0.0974
6.686,0.0974
6.698,0.0974
6.711,0.0974
6.725,0.0974
6.739,0.0974
6.753,0.0974
6.766,0.0974
