ElapsedTime,PacketLossRate
0.000,0.9982
0.000,0.9971
0.015,0.9970
0.026,0.9965
0.039,0.9959
0.055,0.9957
0.067,0.9955
0.081,0.9944
0.096,0.9941
0.109,0.9935
0.123,0.9931
0.137,0.9928
0.150,0.9922
0.164,0.9917
0.178,0.9907
0.192,0.9907
0.206,0.9907
0.219,0.9907
0.234,0.9907
0.247,0.9907
0.261,0.9907
0.275,0.9907
0.289,0.9907
0.303,0.9907
0.317,0.9907
0.331,0.9907
0.345,0.9907
0.358,0.9907
0.372,0.9907
0.386,0.9907
0.400,0.9907
0.414,0.9907
0.428,0.9907
0.442,0.9907
0.456,0.9907
0.470,0.9860
0.487,0.9860
0.497,0.9860
0.511,0.9796
0.533,0.9794
0.540,0.9794
0.553,0.9788
0.567,0.9778
0.581,0.9772
0.596,0.9770
0.609,0.9765
0.622,0.9757
0.637,0.9756
0.650,0.9750
0.665,0.9742
0.679,0.9738
0.692,0.9732
0.707,0.9726
0.720,0.9722
0.734,0.9722
0.748,0.9722
0.761,0.9722
0.775,0.9722
0.789,0.9722
0.803,0.9722
0.817,0.9722
0.831,0.9721
0.845,0.9719
0.858,0.9713
0.873,0.9708
0.887,0.9702
0.900,0.9695
0.914,0.9687
0.929,0.9681
0.942,0.9675
0.957,0.9668
0.971,0.9665
0.984,0.9659
0.998,0.9654
1.012,0.9647
1.026,0.9641
1.039,0.9638
1.055,0.9631
1.068,0.9625
1.081,0.9625
1.095,0.9625
1.108,0.9625
1.122,0.9625
1.136,0.9625
1.150,0.9625
1.164,0.9625
1.178,0.9625
1.192,0.9625
1.206,0.9625
1.219,0.9625
1.234,0.9625
1.248,0.9625
1.261,0.9625
1.275,0.9625
1.289,0.9606
1.304,0.9606
1.317,0.9580
1.333,0.9580
1.345,0.9529
1.365,0.9528
1.373,0.9526
1.386,0.9526
1.399,0.9526
1.414,0.9520
1.429,0.9513
1.441,0.9507
1.457,0.9501
1.470,0.9497
1.484,0.9491
1.498,0.9483
1.512,0.9474
1.527,0.9467
1.539,0.9461
1.554,0.9456
1.567,0.9451
1.580,0.9446
1.596,0.9442
1.610,0.9434
1.622,0.9432
1.636,0.9432
1.650,0.9432
1.664,0.9432
1.677,0.9432
1.692,0.9402
1.707,0.9394
1.720,0.9391
1.734,0.9384
1.748,0.9375
1.761,0.9373
1.775,0.9373
1.789,0.9368
1.803,0.9367
1.817,0.9362
1.831,0.9357
1.845,0.9352
1.859,0.9346
1.873,0.9346
1.886,0.9346
1.899,0.9346
1.914,0.9346
1.928,0.9346
1.941,0.9346
1.956,0.9343
1.970,0.9338
1.983,0.9330
1.998,0.9324
2.013,0.9316
2.026,0.9311
2.039,0.9306
2.054,0.9298
2.067,0.9292
2.081,0.9288
2.095,0.9282
2.109,0.9279
2.122,0.9271
2.137,0.9263
2.151,0.9257
2.165,0.9250
2.178,0.9242
2.192,0.9234
2.206,0.9233
2.219,0.9229
2.233,0.9223
2.248,0.9218
2.261,0.9212
2.275,0.9207
2.289,0.9202
2.303,0.9194
2.317,0.9190
2.331,0.9190
2.344,0.9190
2.358,0.9188
2.372,0.9185
2.386,0.9183
2.400,0.9183
2.414,0.9183
2.428,0.9183
2.441,0.9183
2.456,0.9175
2.470,0.9170
2.483,0.9162
2.498,0.9154
2.512,0.9150
2.525,0.9145
2.539,0.9140
2.554,0.9134
2.571,0.9127
2.582,0.9123
2.595,0.9116
2.609,0.9108
2.623,0.9100
2.637,0.9094
2.651,0.9084
2.665,0.9079
2.678,0.9073
2.692,0.9071
2.705,0.9071
2.719,0.9071
2.733,0.9071
2.747,0.9071
2.760,0.9071
2.775,0.9071
2.789,0.9017
2.807,0.9012
2.817,0.9008
2.831,0.9003
2.845,0.9001
2.858,0.8992
2.873,0.8984
2.886,0.8979
2.900,0.8971
2.914,0.8965
2.928,0.8960
2.941,0.8952
2.956,0.8942
2.970,0.8937
2.985,0.8934
2.997,0.8926
3.012,0.8922
3.025,0.8915
3.038,0.8909
3.054,0.8902
3.068,0.8896
3.080,0.8891
3.094,0.8885
3.109,0.8880
3.122,0.8874
3.136,0.8869
3.150,0.8862
3.164,0.8851
3.178,0.8851
3.191,0.8851
3.205,0.8850
3.219,0.8839
3.234,0.8835
3.247,0.8829
3.262,0.8823
3.275,0.8818
3.289,0.8815
3.302,0.8815
3.316,0.8815
3.330,0.8815
3.345,0.8810
3.358,0.8803
3.372,0.8792
3.386,0.8787
3.402,0.8780
3.414,0.8773
3.428,0.8768
3.441,0.8764
3.455,0.8757
3.469,0.8757
3.482,0.8757
3.496,0.8752
3.511,0.8744
3.525,0.8738
3.538,0.8732
3.553,0.8725
3.566,0.8719
3.580,0.8716
3.595,0.8716
3.608,0.8716
3.621,0.8716
3.635,0.8708
3.650,0.8701
3.664,0.8693
3.677,0.8689
3.692,0.8682
3.705,0.8677
3.719,0.8677
3.733,0.8677
3.746,0.8677
3.760,0.8671
3.775,0.8663
3.790,0.8653
3.803,0.8642
3.817,0.8639
3.830,0.8634
3.844,0.8630
3.858,0.8628
3.872,0.8625
3.890,0.8623
3.901,0.8623
3.913,0.8620
3.928,0.8614
3.941,0.8606
3.956,0.8598
3.969,0.8591
3.983,0.8586
3.997,0.8585
4.011,0.8580
4.025,0.8574
4.038,0.8566
4.053,0.8561
4.067,0.8555
4.080,0.8547
4.095,0.8542
4.109,0.8534
4.123,0.8529
4.136,0.8523
4.150,0.8516
4.165,0.8510
4.177,0.8505
