ElapsedTime,PacketLossRate
0.000,0.9984
0.000,0.9975
0.014,0.9975
0.026,0.9975
0.040,0.9968
0.054,0.9961
0.068,0.9956
0.083,0.9945
0.095,0.9931
0.111,0.9922
0.124,0.9915
0.140,0.9906
0.154,0.9899
0.165,0.9899
0.178,0.9899
0.192,0.9899
0.206,0.9883
0.222,0.9880
0.234,0.9880
0.248,0.9880
0.262,0.9880
0.275,0.9880
0.289,0.9880
0.303,0.9880
0.317,0.9880
0.331,0.9880
0.345,0.9880
0.358,0.9880
0.373,0.9880
0.387,0.9880
0.400,0.9880
0.414,0.9880
0.428,0.9880
0.442,0.9880
0.456,0.9880
0.470,0.9880
0.484,0.9880
0.498,0.9880
0.512,0.9823
0.532,0.9823
0.539,0.9823
0.553,0.9786
0.570,0.9786
0.582,0.9786
0.594,0.9786
0.609,0.9786
0.623,0.9786
0.636,0.9786
0.650,0.9735
0.667,0.9735
0.678,0.9735
0.692,0.9735
0.705,0.9735
0.719,0.9735
0.734,0.9735
0.748,0.9735
0.761,0.9735
0.775,0.9719
0.790,0.9707
0.804,0.9707
0.817,0.9687
0.832,0.9687
0.845,0.9687
0.858,0.9687
0.872,0.9687
0.886,0.9657
0.901,0.9657
0.914,0.9657
0.928,0.9657
0.942,0.9657
0.955,0.9657
0.970,0.9608
0.987,0.9599
0.998,0.9599
1.012,0.9599
1.025,0.9599
1.039,0.9599
1.053,0.9599
1.067,0.9599
1.081,0.9599
1.094,0.9595
1.109,0.9592
1.123,0.9592
1.136,0.9592
1.151,0.9592
1.164,0.9592
1.178,0.9590
1.192,0.9585
1.207,0.9585
1.220,0.9585
1.233,0.9576
1.248,0.9576
1.262,0.9576
1.275,0.9576
1.290,0.9576
1.303,0.9576
1.317,0.9574
1.331,0.9535
1.347,0.9530
1.359,0.9528
1.373,0.9525
1.387,0.9523
1.400,0.9519
1.414,0.9519
1.428,0.9519
1.442,0.9519
1.455,0.9519
1.470,0.9519
1.484,0.9519
1.497,0.9482
1.513,0.9482
1.526,0.9482
1.539,0.9482
1.553,0.9482
1.567,0.9482
1.581,0.9482
1.594,0.9482
1.609,0.9479
1.623,0.9452
1.637,0.9429
1.652,0.9422
1.664,0.9417
1.678,0.9410
1.693,0.9406
1.706,0.9406
1.719,0.9406
1.733,0.9406
1.748,0.9392
1.762,0.9378
1.775,0.9362
1.791,0.9355
1.805,0.9346
1.817,0.9341
1.831,0.9339
1.845,0.9339
1.858,0.9339
1.873,0.9339
1.887,0.9325
1.901,0.9309
1.915,0.9293
1.931,0.9286
1.946,0.9284
1.956,0.9279
1.970,0.9279
1.984,0.9279
1.997,0.9279
2.011,0.9279
2.025,0.9263
2.039,0.9247
2.054,0.9244
2.067,0.9235
2.081,0.9224
2.096,0.9214
2.109,0.9205
2.123,0.9201
2.136,0.9201
2.150,0.9201
2.164,0.9201
2.178,0.9191
2.192,0.9185
2.206,0.9173
2.220,0.9168
2.234,0.9155
2.249,0.9134
2.262,0.9134
2.275,0.9134
2.289,0.9134
2.303,0.9129
2.316,0.9115
2.332,0.9102
2.346,0.9090
2.359,0.9076
2.373,0.9072
2.387,0.9067
2.400,0.9056
2.414,0.9053
2.428,0.9053
2.442,0.9053
2.455,0.9053
2.470,0.9003
2.486,0.8975
2.498,0.8975
2.511,0.8975
2.525,0.8975
2.538,0.8975
2.553,0.8975
2.567,0.8975
2.581,0.8963
2.595,0.8952
2.610,0.8947
2.623,0.8936
2.636,0.8924
2.651,0.8917
2.665,0.8917
2.678,0.8917
2.692,0.8917
2.706,0.8910
2.719,0.8906
2.734,0.8901
2.748,0.8890
2.763,0.8876
2.775,0.8860
2.790,0.8860
2.803,0.8860
2.816,0.8860
2.831,0.8860
2.845,0.8850
2.858,0.8844
2.872,0.8841
2.887,0.8809
2.902,0.8779
2.915,0.8779
2.928,0.8774
2.942,0.8774
2.955,0.8774
2.969,0.8774
2.983,0.8774
2.997,0.8761
3.013,0.8731
3.027,0.8703
3.041,0.8671
3.055,0.8664
3.067,0.8662
3.081,0.8662
3.094,0.8662
3.108,0.8662
3.122,0.8657
3.136,0.8641
3.151,0.8620
3.165,0.8613
3.178,0.8611
3.192,0.8606
3.206,0.8590
3.220,0.8579
3.235,0.8574
3.248,0.8574
3.261,0.8574
3.275,0.8574
3.289,0.8553
3.305,0.8546
3.317,0.8537
3.332,0.8528
3.345,0.8521
3.359,0.8512
3.373,0.8500
3.386,0.8493
3.400,0.8487
3.414,0.8480
3.428,0.8470
3.443,0.8463
3.456,0.8457
3.470,0.8445
3.484,0.8436
3.497,0.8427
3.511,0.8415
3.526,0.8411
3.538,0.8411
3.553,0.8411
3.567,0.8411
3.581,0.8411
3.594,0.8411
3.609,0.8411
3.622,0.8411
3.636,0.8411
3.650,0.8411
3.664,0.8348
3.684,0.8348
3.695,0.8348
3.709,0.8348
3.719,0.8348
3.733,0.8348
3.747,0.8348
3.761,0.8286
3.777,0.8277
3.790,0.8270
3.803,0.8258
3.818,0.8249
3.831,0.8242
3.845,0.8233
3.859,0.8224
3.873,0.8219
3.886,0.8210
3.900,0.8203
3.914,0.8194
3.928,0.8182
3.942,0.8176
3.956,0.8171
3.970,0.8164
3.984,0.8162
3.997,0.8152
4.012,0.8143
4.025,0.8136
4.039,0.8129
4.053,0.8123
4.067,0.8116
4.081,0.8104
4.094,0.8093
4.109,0.8088
4.123,0.8079
4.136,0.8072
4.153,0.8063
4.164,0.8058
4.177,0.8047
4.192,0.8040
4.206,0.8030
4.220,0.8017
4.234,0.8007
4.248,0.8003
4.261,0.7996
4.275,0.7987
4.289,0.7980
4.303,0.7975
4.316,0.7964
4.331,0.7957
4.345,0.7947
4.358,0.7938
4.372,0.7929
4.386,0.7922
4.400,0.7913
4.415,0.7904
4.428,0.7897
4.442,0.7888
4.455,0.7881
4.470,0.7869
4.484,0.7860
4.497,0.7853
4.512,0.7844
4.525,0.7832
4.539,0.7825
4.553,0.7825
4.567,0.7825
4.581,0.7825
4.594,0.7825
4.608,0.7825
4.622,0.7825
4.635,0.7761
4.654,0.7736
4.665,0.7717
4.678,0.7717
4.691,0.7710
4.705,0.7701
4.719,0.7692
4.733,0.7685
4.747,0.7673
4.762,0.7669
4.775,0.7660
4.789,0.7650
4.803,0.7639
4.817,0.7630
4.831,0.7620
4.845,0.7611
4.858,0.7604
4.873,0.7600
4.886,0.7593
4.900,0.7584
4.914,0.7574
4.928,0.7567
4.941,0.7563
4.955,0.7551
4.970,0.7544
4.984,0.7535
4.997,0.7533
5.011,0.7526
5.025,0.7514
5.038,0.7505
5.053,0.7494
5.067,0.7484
5.081,0.7475
5.095,0.7464
5.109,0.7450
5.123,0.7443
5.136,0.7431
5.151,0.7420
5.164,0.7420
5.177,0.7415
5.192,0.7415
5.205,0.7415
5.219,0.7415
5.233,0.7415
5.247,0.7415
5.261,0.7415
5.274,0.7415
5.289,0.7415
5.303,0.7415
5.316,0.7355
5.334,0.7349
5.345,0.7346
5.358,0.7319
5.373,0.7302
5.387,0.7300
5.400,0.7300
5.414,0.7300
5.427,0.7300
5.441,0.7291
5.455,0.7286
5.469,0.7279
5.483,0.7273
5.497,0.7259
5.511,0.7247
5.525,0.7229
5.539,0.7213
5.554,0.7213
5.566,0.7206
5.581,0.7192
5.594,0.7176
5.609,0.7155
5.623,0.7155
5.635,0.7146
5.650,0.7137
5.664,0.7130
5.678,0.7123
5.692,0.7120
5.705,0.7120
5.719,0.7120
5.733,0.7120
5.748,0.7114
5.761,0.7100
5.775,0.7093
5.789,0.7086
5.803,0.7074
5.817,0.7063
5.832,0.7056
5.845,0.7047
5.858,0.7040
5.872,0.7033
5.887,0.7021
5.903,0.7021
5.913,0.7021
5.927,0.7021
5.941,0.7021
5.955,0.7017
5.969,0.7008
5.984,0.6994
5.997,0.6991
6.011,0.6989
6.025,0.6978
6.039,0.6966
6.053,0.6962
6.067,0.6950
6.082,0.6945
6.094,0.6943
6.108,0.6943
6.122,0.6943
6.135,0.6943
6.150,0.6941
6.164,0.6936
6.178,0.6929
6.192,0.6922
6.206,0.6911
6.219,0.6904
6.234,0.6892
