ElapsedTime,PacketLossRate
0.000,0.9995
0.000,0.9963
0.021,0.9947
0.028,0.9938
0.041,0.9927
0.054,0.9920
0.068,0.9920
0.082,0.9920
0.095,0.9920
0.110,0.9904
0.128,0.9887
0.140,0.9874
0.152,0.9860
0.166,0.9852
0.180,0.9852
0.193,0.9852
0.207,0.9852
0.221,0.9852
0.234,0.9852
0.249,0.9852
0.263,0.9852
0.277,0.9852
0.290,0.9852
0.305,0.9852
0.319,0.9850
0.333,0.9840
0.348,0.9831
0.361,0.9751
0.380,0.9735
0.391,0.9735
0.402,0.9730
0.416,0.9721
0.433,0.9711
0.445,0.9702
0.458,0.9687
0.473,0.9675
0.488,0.9619
0.508,0.9604
0.515,0.9593
0.528,0.9572
0.543,0.9563
0.555,0.9563
0.569,0.9563
0.583,0.9563
0.596,0.9563
0.611,0.9563
0.624,0.9563
0.638,0.9563
0.653,0.9563
0.666,0.9563
0.680,0.9483
0.702,0.9445
0.712,0.9445
0.722,0.9445
0.735,0.9445
0.749,0.9445
0.763,0.9445
0.777,0.9371
0.797,0.9371
0.805,0.9371
0.819,0.9371
0.832,0.9292
0.852,0.9268
0.863,0.9255
0.875,0.9242
0.892,0.9231
0.904,0.9221
0.916,0.9207
0.931,0.9191
0.944,0.9178
0.958,0.9166
0.972,0.9148
0.988,0.9131
1.002,0.9119
1.013,0.9102
1.029,0.9086
1.043,0.9076
1.055,0.9063
1.070,0.9054
1.085,0.9044
1.097,0.9028
1.112,0.9020
1.125,0.9020
1.138,0.9020
1.152,0.9008
1.167,0.8995
1.181,0.8982
1.194,0.8969
1.209,0.8953
1.223,0.8939
1.236,0.8922
1.251,0.8907
1.266,0.8894
1.278,0.8883
1.293,0.8872
1.306,0.8859
1.320,0.8847
1.334,0.8831
1.348,0.8816
1.362,0.8807
1.375,0.8789
1.391,0.8776
1.404,0.8760
1.419,0.8749
1.432,0.8736
1.445,0.8724
1.458,0.8708
1.474,0.8695
1.486,0.8677
1.501,0.8657
1.515,0.8636
1.529,0.8622
1.543,0.8602
1.556,0.8585
1.570,0.8567
1.585,0.8542
1.599,0.8526
1.614,0.8502
1.626,0.8478
1.641,0.8437
1.655,0.8384
1.671,0.8339
1.683,0.8296
1.697,0.8248
1.711,0.8204
1.725,0.8168
1.738,0.8114
1.754,0.8086
1.768,0.8039
1.780,0.7990
1.794,0.7953
1.809,0.7907
1.823,0.7870
1.838,0.7837
1.851,0.7795
1.863,0.7758
1.878,0.7723
1.890,0.7688
1.907,0.7652
1.922,0.7610
1.933,0.7578
1.947,0.7540
1.960,0.7497
1.975,0.7452
1.990,0.7406
2.004,0.7376
2.015,0.7336
2.030,0.7296
2.045,0.7256
2.058,0.7218
2.073,0.7184
2.085,0.7146
2.099,0.7100
2.118,0.7020
2.144,0.6967
2.154,0.6922
2.169,0.6875
2.183,0.6836
2.196,0.6788
2.212,0.6749
2.225,0.6699
2.241,0.6659
2.252,0.6624
2.266,0.6586
2.280,0.6544
2.295,0.6498
2.309,0.6453
2.322,0.6414
2.336,0.6369
2.350,0.6326
2.364,0.6286
2.377,0.6249
2.391,0.6211
2.405,0.6173
2.419,0.6133
2.433,0.6093
2.447,0.6055
2.465,0.5997
2.478,0.5964
2.489,0.5927
2.502,0.5889
2.516,0.5841
2.531,0.5801
2.545,0.5758
2.558,0.5713
2.574,0.5667
2.587,0.5638
2.601,0.5600
2.613,0.5568
2.627,0.5530
2.642,0.5490
2.656,0.5445
2.670,0.5399
2.684,0.5361
2.697,0.5316
2.711,0.5271
2.726,0.5219
2.741,0.5179
2.753,0.5132
2.767,0.5108
2.780,0.5064
2.795,0.5019
2.809,0.4981
2.822,0.4941
2.837,0.4899
2.852,0.4855
2.864,0.4828
2.877,0.4828
2.889,0.4828
2.903,0.4820
2.917,0.4820
2.931,0.4820
2.945,0.4786
2.961,0.4753
2.975,0.4753
2.987,0.4753
3.001,0.4710
3.017,0.4630
3.034,0.4579
3.046,0.4576
3.056,0.4564
3.071,0.4564
3.084,0.4564
3.097,0.4564
3.112,0.4564
3.126,0.4542
3.141,0.4523
3.154,0.4509
3.169,0.4509
3.181,0.4509
3.195,0.4509
3.209,0.4507
3.223,0.4493
3.242,0.4480
3.251,0.4400
3.270,0.4352
3.281,0.4308
3.296,0.4287
3.308,0.4287
3.320,0.4279
3.334,0.4266
3.349,0.4239
3.364,0.4225
3.377,0.4221
3.390,0.4221
3.403,0.4221
3.417,0.4221
3.431,0.4204
3.447,0.4194
3.459,0.4183
3.474,0.4172
3.488,0.4169
3.501,0.4169
3.514,0.4169
3.529,0.4169
3.543,0.4153
3.560,0.4076
3.575,0.4056
3.585,0.4056
3.597,0.4056
3.612,0.4056
3.626,0.4054
3.640,0.4038
3.654,0.4027
3.668,0.4012
3.682,0.3996
3.696,0.3976
3.711,0.3955
3.725,0.3933
3.738,0.3914
3.752,0.3896
3.766,0.3872
3.780,0.3859
3.793,0.3859
3.807,0.3859
3.820,0.3859
3.834,0.3850
3.849,0.3807
3.866,0.3807
3.876,0.3807
3.890,0.3735
3.908,0.3717
3.918,0.3705
3.934,0.3695
3.946,0.3687
3.960,0.3668
3.974,0.3650
3.988,0.3650
4.001,0.3650
4.014,0.3650
4.029,0.3650
4.043,0.3646
4.056,0.3626
4.072,0.3610
4.086,0.3598
4.099,0.3577
4.114,0.3553
4.128,0.3516
4.143,0.3516
4.153,0.3511
4.168,0.3491
4.183,0.3478
4.196,0.3475
4.210,0.3475
4.223,0.3475
4.237,0.3475
4.251,0.3457
4.266,0.3443
4.280,0.3429
4.294,0.3419
4.308,0.3400
4.322,0.3385
4.336,0.3373
4.349,0.3349
4.364,0.3344
4.376,0.3331
4.391,0.3301
4.406,0.3301
4.417,0.3301
4.431,0.3301
4.445,0.3301
4.459,0.3261
4.480,0.3210
4.492,0.3175
4.503,0.3133
4.517,0.3089
4.532,0.3047
4.546,0.3004
4.559,0.2999
4.571,0.2999
4.584,0.2999
4.598,0.2999
4.612,0.2999
4.626,0.2999
4.640,0.2999
4.654,0.2999
4.668,0.2999
4.682,0.2999
4.695,0.2958
4.712,0.2945
4.725,0.2878
4.742,0.2840
4.757,0.2760
4.787,0.2680
4.811,0.2674
4.835,0.2674
4.848,0.2674
4.862,0.2674
4.876,0.2674
4.890,0.2674
4.904,0.2674
4.917,0.2674
4.931,0.2661
4.946,0.2624
4.963,0.2549
4.992,0.2513
5.004,0.2473
5.017,0.2393
5.051,0.2371
5.074,0.2371
5.098,0.2371
5.112,0.2371
5.126,0.2371
5.140,0.2371
5.154,0.2371
5.168,0.2371
5.182,0.2347
5.197,0.2299
5.213,0.2265
5.225,0.2226
5.239,0.2176
5.254,0.2139
5.267,0.2109
5.280,0.2072
5.295,0.2072
5.307,0.2072
5.320,0.2072
5.334,0.2072
5.348,0.2072
5.362,0.2072
5.376,0.2072
5.390,0.2072
5.404,0.2072
5.418,0.2072
5.432,0.2055
5.440,0.2018
5.453,0.2018
5.465,0.1954
5.477,0.1907
5.494,0.1859
5.510,0.1816
5.523,0.1792
5.530,0.1771
5.542,0.1771
5.554,0.1771
5.568,0.1771
5.582,0.1771
5.596,0.1771
5.610,0.1771
5.624,0.1771
5.637,0.1771
5.652,0.1771
5.665,0.1765
5.680,0.1723
5.697,0.1678
5.712,0.1637
5.727,0.1600
5.740,0.1568
5.751,0.1524
5.766,0.1479
5.781,0.1474
5.791,0.1474
5.804,0.1474
5.818,0.1474
5.832,0.1474
5.846,0.1474
5.860,0.1474
5.873,0.1474
5.888,0.1474
5.901,0.1474
5.915,0.1441
5.933,0.1393
5.950,0.1362
5.959,0.1316
5.976,0.1275
5.989,0.1235
6.003,0.1198
6.016,0.1174
6.028,0.1174
6.040,0.1174
6.054,0.1174
6.068,0.1174
6.082,0.1174
6.096,0.1174
6.110,0.1174
6.124,0.1174
6.137,0.1174
6.152,0.1165
6.170,0.1155
6.180,0.1146
6.194,0.1126
6.209,0.1118
6.221,0.1118
6.235,0.1118
6.249,0.1118
6.263,0.1118
6.276,0.1118
6.291,0.1118
6.305,0.1118
6.318,0.1118
6.332,0.1118
6.346,0.1118
6.360,0.1118
6.374,0.1118
6.388,0.1118
6.402,0.1037
6.423,0.0988
6.440,0.0972
6.456,0.0957
6.469,0.0943
6.483,0.0933
6.496,0.0917
6.511,0.0908
6.524,0.0897
6.538,0.0879
6.553,0.0879
6.565,0.0879
6.579,0.0879
6.592,0.0879
6.607,0.0877
6.621,0.0863
6.635,0.0846
6.650,0.0830
6.664,0.0820
6.677,0.0809
6.692,0.0799
6.705,0.0799
6.717,0.0799
6.732,0.0787
6.751,0.0755
6.766,0.0734
6.779,0.0720
6.791,0.0697
6.809,0.0678
6.832,0.0672
6.844,0.0660
6.858,0.0660
6.871,0.0660
6.885,0.0660
6.899,0.0660
6.912,0.0657
6.927,0.0632
6.944,0.0621
6.956,0.0605
6.971,0.0574
6.985,0.0549
6.999,0.0528
7.013,0.0528
7.026,0.0528
7.038,0.0517
7.053,0.0493
7.069,0.0491
7.080,0.0483
7.094,0.0472
7.108,0.0450
7.123,0.0437
7.136,0.0426
7.150,0.0416
7.164,0.0413
7.177,0.0413
7.191,0.0413
7.204,0.0413
7.218,0.0413
7.232,0.0399
7.249,0.0373
7.265,0.0361
7.280,0.0351
7.292,0.0338
7.303,0.0327
7.317,0.0327
7.330,0.0327
7.344,0.0311
7.359,0.0289
7.375,0.0273
7.388,0.0257
7.401,0.0233
7.415,0.0212
7.429,0.0198
7.444,0.0185
7.456,0.0168
7.472,0.0163
7.485,0.0163
7.497,0.0163
7.511,0.0163
7.525,0.0147
7.541,0.0108
7.555,0.0072
7.570,0.0024
7.587,0.0000
7.612,0.0000
7.624,0.0000
7.636,0.0000
7.649,0.0000
7.663,0.0000
7.677,0.0000
7.691,0.0000
7.705,0.0000
7.719,0.0000
7.734,0.0000
7.747,0.0000
7.761,0.0000
7.775,0.0000
7.789,0.0000
7.803,0.0000
7.816,0.0000
7.831,0.0000
7.845,0.0000
7.858,0.0000
7.873,0.0000
7.887,0.0000
7.900,0.0000
7.914,0.0000
7.928,0.0000
7.942,0.0000
7.956,0.0000
7.970,0.0000
7.984,0.0000
7.997,0.0000
8.012,0.0000
8.026,0.0000
8.039,0.0000
8.053,0.0000
8.068,0.0000
8.081,0.0000
8.095,0.0000
8.109,0.0000
8.123,0.0000
8.136,0.0000
8.151,0.0000
8.165,0.0000
8.178,0.0000
8.192,0.0000
8.207,0.0000
8.221,0.0000
8.234,0.0000
8.248,0.0000
8.262,0.0000
8.275,0.0000
8.290,0.0000
8.304,0.0000
8.317,0.0000
8.331,0.0000
8.345,0.0000
8.360,0.0000
8.373,0.0000
8.387,0.0000
8.401,0.0000
8.414,0.0000
8.429,0.0000
8.443,0.0000
8.456,0.0000
8.471,0.0000
8.485,0.0000
8.498,0.0000
8.513,0.0000
8.526,0.0000
8.540,0.0000
