ElapsedTime,PacketLossRate
0.000,0.9938
0.000,0.9860
0.022,0.9810
0.031,0.9810
0.043,0.9810
0.056,0.9810
0.070,0.9810
0.084,0.9810
0.098,0.9751
0.118,0.9679
0.131,0.9616
0.145,0.9569
0.161,0.9569
0.166,0.9552
0.183,0.9488
0.202,0.9419
0.212,0.9352
0.227,0.9277
0.244,0.9272
0.250,0.9272
0.264,0.9272
0.277,0.9223
0.294,0.9146
0.310,0.9081
0.327,0.9003
0.354,0.8928
0.381,0.8894
0.390,0.8821
0.418,0.8743
0.434,0.8666
0.449,0.8591
0.462,0.8577
0.472,0.8577
0.485,0.8504
0.503,0.8437
0.517,0.8360
0.531,0.8298
0.551,0.8224
0.572,0.8207
0.583,0.8172
0.600,0.8103
0.613,0.8042
0.629,0.7964
0.644,0.7902
0.655,0.7848
0.669,0.7848
0.679,0.7827
0.696,0.7763
0.716,0.7690
0.745,0.7613
0.768,0.7537
0.782,0.7498
0.792,0.7447
0.810,0.7371
0.822,0.7315
0.836,0.7240
0.850,0.7178
0.863,0.7178
0.873,0.7178
0.887,0.7147
0.903,0.7072
0.923,0.6996
0.948,0.6924
0.961,0.6851
0.975,0.6851
0.984,0.6849
0.998,0.6777
1.017,0.6717
1.035,0.6643
1.059,0.6568
1.071,0.6504
1.085,0.6504
1.095,0.6479
1.111,0.6407
1.129,0.6345
1.143,0.6280
1.155,0.6214
1.169,0.6171
1.181,0.6171
1.193,0.6150
1.207,0.6078
1.225,0.6015
1.238,0.5973
1.245,0.5938
1.253,0.5892
1.263,0.5860
1.275,0.5860
1.289,0.5860
1.302,0.5799
1.320,0.5734
1.333,0.5659
1.348,0.5593
1.363,0.5526
1.376,0.5515
1.386,0.5515
1.399,0.5490
1.415,0.5423
1.430,0.5375
1.449,0.5302
1.463,0.5227
1.475,0.5183
1.486,0.5183
1.496,0.5180
1.510,0.5107
1.530,0.5034
1.545,0.4962
1.559,0.4912
1.569,0.4840
1.585,0.4828
1.594,0.4828
1.607,0.4789
1.624,0.4724
1.640,0.4659
1.654,0.4587
1.669,0.4528
1.683,0.4496
1.695,0.4496
1.704,0.4474
1.720,0.4411
1.736,0.4349
