ElapsedTime,PacketLossRate
0.000,0.9986
0.000,0.9979
0.012,0.9979
0.025,0.9972
0.040,0.9970
0.053,0.9961
0.067,0.9952
0.082,0.9942
0.095,0.9931
0.109,0.9922
0.124,0.9915
0.141,0.9908
0.157,0.9908
0.163,0.9896
0.178,0.9887
0.193,0.9880
0.205,0.9873
0.219,0.9864
0.233,0.9864
0.246,0.9864
0.261,0.9864
0.275,0.9864
0.288,0.9864
0.302,0.9864
0.316,0.9864
0.330,0.9864
0.343,0.9864
0.358,0.9864
0.372,0.9864
0.386,0.9864
0.400,0.9864
0.413,0.9864
0.427,0.9864
0.441,0.9864
0.455,0.9864
0.469,0.9864
0.483,0.9864
0.497,0.9864
0.511,0.9864
0.524,0.9864
0.538,0.9864
0.552,0.9864
0.566,0.9864
0.580,0.9823
0.601,0.9790
0.610,0.9790
0.622,0.9790
0.636,0.9790
0.649,0.9790
0.663,0.9790
0.677,0.9790
0.691,0.9790
0.705,0.9749
0.721,0.9707
0.735,0.9666
0.749,0.9625
0.762,0.9583
0.778,0.9578
0.788,0.9578
0.802,0.9578
0.816,0.9578
0.830,0.9578
0.843,0.9578
0.858,0.9537
0.873,0.9523
0.886,0.9523
0.899,0.9523
0.913,0.9523
0.926,0.9523
0.941,0.9482
0.956,0.9449
0.971,0.9445
0.983,0.9436
0.997,0.9424
1.011,0.9413
1.025,0.9401
1.039,0.9394
1.053,0.9378
1.066,0.9371
1.081,0.9371
1.094,0.9371
1.107,0.9367
1.122,0.9367
1.135,0.9364
1.149,0.9364
1.162,0.9364
1.177,0.9364
1.191,0.9362
1.205,0.9360
1.219,0.9357
1.233,0.9355
1.246,0.9348
1.261,0.9348
1.274,0.9348
1.288,0.9348
1.302,0.9348
1.316,0.9348
1.330,0.9346
1.343,0.9337
1.358,0.9323
1.373,0.9323
1.385,0.9314
1.400,0.9307
1.414,0.9304
1.427,0.9293
1.441,0.9293
1.455,0.9293
1.468,0.9293
1.483,0.9293
1.497,0.9293
1.510,0.9286
1.524,0.9274
1.539,0.9263
1.552,0.9256
1.566,0.9256
1.580,0.9256
1.594,0.9256
1.607,0.9256
1.622,0.9254
1.636,0.9242
1.650,0.9228
1.664,0.9221
1.677,0.9217
1.691,0.9214
1.705,0.9203
1.720,0.9198
1.733,0.9182
1.747,0.9182
1.761,0.9173
1.775,0.9161
1.788,0.9148
1.803,0.9136
1.816,0.9129
1.830,0.9122
1.844,0.9113
1.858,0.9111
1.872,0.9111
1.885,0.9111
1.899,0.9109
1.913,0.9099
1.927,0.9085
1.941,0.9076
1.955,0.9067
1.969,0.9056
1.984,0.9051
1.997,0.9051
2.010,0.9051
2.024,0.9049
2.038,0.9042
2.053,0.9028
2.066,0.9019
2.080,0.9009
2.094,0.9005
2.107,0.8996
2.122,0.8986
2.136,0.8979
2.150,0.8973
2.163,0.8973
2.177,0.8973
2.191,0.8968
2.205,0.8963
2.219,0.8947
2.233,0.8943
2.246,0.8940
2.261,0.8933
2.274,0.8929
2.288,0.8910
2.304,0.8910
2.316,0.8906
2.330,0.8897
2.344,0.8885
2.359,0.8874
2.373,0.8867
2.385,0.8862
2.399,0.8855
2.414,0.8844
2.427,0.8834
2.442,0.8827
2.455,0.8825
2.469,0.8825
2.483,0.8816
2.497,0.8802
2.512,0.8793
2.524,0.8786
2.538,0.8777
2.552,0.8768
2.567,0.8758
2.581,0.8754
2.594,0.8745
2.607,0.8735
2.622,0.8724
2.636,0.8712
2.650,0.8708
2.663,0.8703
2.678,0.8694
2.691,0.8694
2.704,0.8694
2.719,0.8692
2.733,0.8685
2.746,0.8678
2.761,0.8664
2.775,0.8659
2.788,0.8648
2.803,0.8641
