ElapsedTime,PacketLossRate
0.000,0.9986
0.000,0.9944
0.020,0.9939
0.025,0.9939
0.039,0.9939
0.052,0.9939
0.066,0.9939
0.080,0.9925
0.095,0.9848
0.117,0.9769
0.144,0.9689
0.170,0.9684
0.176,0.9684
0.190,0.9636
0.213,0.9558
0.222,0.9489
0.236,0.9475
0.248,0.9475
0.259,0.9475
0.273,0.9475
0.287,0.9475
0.301,0.9475
0.315,0.9475
0.329,0.9475
0.343,0.9475
0.356,0.9475
0.371,0.9475
0.385,0.9475
0.398,0.9414
0.418,0.9333
0.434,0.9260
0.450,0.9182
0.476,0.9118
0.500,0.9118
0.509,0.9118
0.523,0.9118
0.536,0.9118
0.550,0.9118
0.564,0.9118
0.578,0.9118
0.592,0.9118
0.606,0.9091
0.622,0.9011
0.640,0.8934
0.657,0.8856
0.681,0.8786
0.694,0.8786
0.699,0.8786
0.706,0.8744
0.721,0.8705
0.735,0.8705
0.742,0.8705
0.755,0.8705
0.770,0.8705
0.783,0.8705
0.797,0.8705
0.811,0.8705
0.825,0.8705
0.839,0.8705
0.853,0.8661
0.870,0.8638
0.882,0.8638
0.895,0.8638
0.909,0.8583
0.930,0.8508
0.941,0.8430
0.957,0.8355
0.971,0.8342
0.979,0.8342
0.992,0.8342
1.006,0.8342
1.019,0.8342
1.034,0.8342
1.047,0.8342
1.061,0.8342
1.075,0.8342
1.089,0.8342
1.103,0.8342
1.117,0.8271
1.136,0.8197
1.151,0.8124
1.168,0.8121
1.173,0.8044
1.192,0.7972
1.206,0.7972
1.214,0.7972
1.228,0.7972
1.242,0.7972
1.255,0.7972
1.270,0.7972
1.284,0.7972
1.297,0.7972
1.311,0.7972
1.325,0.7972
1.339,0.7937
1.371,0.7862
1.386,0.7786
1.398,0.7781
1.404,0.7781
1.410,0.7781
1.422,0.7711
1.442,0.7650
1.455,0.7629
1.467,0.7629
1.478,0.7629
1.492,0.7629
1.506,0.7629
1.519,0.7629
1.534,0.7629
1.547,0.7629
1.561,0.7629
1.575,0.7629
1.589,0.7604
1.606,0.7604
1.616,0.7589
1.632,0.7514
1.652,0.7439
1.664,0.7363
1.682,0.7288
1.693,0.7237
1.716,0.7237
1.724,0.7237
1.738,0.7237
1.752,0.7237
1.766,0.7237
1.780,0.7237
1.794,0.7237
1.808,0.7237
1.822,0.7237
1.836,0.7200
1.853,0.7125
1.870,0.7056
1.882,0.6980
1.900,0.6938
1.913,0.6938
1.918,0.6938
1.933,0.6900
1.951,0.6884
1.961,0.6884
1.975,0.6884
1.989,0.6884
2.003,0.6884
2.016,0.6884
2.031,0.6884
2.045,0.6884
2.058,0.6884
2.073,0.6884
2.086,0.6830
2.104,0.6785
2.118,0.6785
2.128,0.6772
2.143,0.6717
2.160,0.6640
2.178,0.6562
2.192,0.6511
2.202,0.6511
2.211,0.6511
2.225,0.6511
2.238,0.6461
2.256,0.6386
2.274,0.6311
2.288,0.6270
2.301,0.6251
2.313,0.6251
2.324,0.6251
2.336,0.6233
2.351,0.6168
2.369,0.6093
2.384,0.6043
2.396,0.6018
2.408,0.6018
2.419,0.6018
2.433,0.6018
2.447,0.5967
2.465,0.5925
2.478,0.5906
2.491,0.5906
2.503,0.5906
2.516,0.5906
2.531,0.5906
2.545,0.5884
2.560,0.5842
2.577,0.5833
2.588,0.5833
2.600,0.5833
2.614,0.5833
2.628,0.5833
2.642,0.5822
2.657,0.5779
2.674,0.5764
2.686,0.5764
2.698,0.5764
2.712,0.5764
2.726,0.5764
2.740,0.5764
2.754,0.5735
2.773,0.5710
2.784,0.5710
2.795,0.5710
2.809,0.5710
2.823,0.5710
2.837,0.5710
2.851,0.5692
2.868,0.5662
2.884,0.5662
2.893,0.5662
2.906,0.5662
2.920,0.5662
2.935,0.5662
2.948,0.5657
2.963,0.5595
2.982,0.5538
2.998,0.5507
3.008,0.5507
3.017,0.5507
3.032,0.5507
3.046,0.5507
3.059,0.5464
3.077,0.5431
3.091,0.5426
3.103,0.5426
3.115,0.5426
3.129,0.5426
3.143,0.5426
3.156,0.5424
3.172,0.5386
3.190,0.5332
3.207,0.5300
3.220,0.5300
3.228,0.5300
3.240,0.5300
3.254,0.5300
3.268,0.5297
3.283,0.5297
3.298,0.5241
3.314,0.5215
3.326,0.5215
3.337,0.5215
3.352,0.5215
