ElapsedTime,PacketLossRate
0.000,0.9995
0.000,0.9982
0.021,0.9976
0.033,0.9973
0.045,0.9962
0.061,0.9960
0.073,0.9954
0.087,0.9947
0.100,0.9942
0.114,0.9941
0.128,0.9941
0.141,0.9941
0.155,0.9941
0.169,0.9941
0.183,0.9936
0.197,0.9933
0.211,0.9926
0.226,0.9923
0.238,0.9921
0.254,0.9921
0.266,0.9921
0.280,0.9921
0.294,0.9921
0.308,0.9921
0.321,0.9921
0.336,0.9921
0.349,0.9921
0.363,0.9921
0.377,0.9921
0.391,0.9921
0.405,0.9921
0.418,0.9921
0.433,0.9921
0.447,0.9921
0.460,0.9921
0.474,0.9921
0.488,0.9921
0.502,0.9921
0.516,0.9921
0.530,0.9921
0.543,0.9921
0.558,0.9921
0.572,0.9921
0.585,0.9921
0.599,0.9921
0.613,0.9921
0.627,0.9921
0.641,0.9921
0.655,0.9921
0.669,0.9921
0.682,0.9902
0.697,0.9846
0.715,0.9828
0.725,0.9820
0.738,0.9769
0.758,0.9737
0.770,0.9721
0.780,0.9721
0.793,0.9721
0.807,0.9719
0.820,0.9713
0.835,0.9713
0.849,0.9713
0.862,0.9713
0.877,0.9713
0.890,0.9708
0.905,0.9702
0.919,0.9694
0.933,0.9689
0.947,0.9683
0.962,0.9679
0.974,0.9673
0.988,0.9670
1.001,0.9665
1.017,0.9658
1.030,0.9658
1.043,0.9658
1.057,0.9658
1.071,0.9658
1.085,0.9658
1.098,0.9658
1.113,0.9658
1.127,0.9658
1.140,0.9658
1.155,0.9658
1.168,0.9658
1.182,0.9658
1.197,0.9658
1.210,0.9658
1.224,0.9658
1.238,0.9658
1.252,0.9658
1.266,0.9658
1.279,0.9658
1.294,0.9658
1.308,0.9658
1.321,0.9639
1.337,0.9639
1.349,0.9615
1.364,0.9535
1.386,0.9516
1.409,0.9509
1.418,0.9505
1.432,0.9498
1.446,0.9497
1.462,0.9497
1.476,0.9497
1.488,0.9497
1.501,0.9493
1.516,0.9485
1.530,0.9481
1.544,0.9474
1.558,0.9469
1.572,0.9464
1.585,0.9458
1.599,0.9458
1.613,0.9458
1.627,0.9458
1.640,0.9458
1.655,0.9458
1.668,0.9458
1.682,0.9458
1.696,0.9458
1.710,0.9458
1.724,0.9458
1.737,0.9458
1.752,0.9456
1.766,0.9456
1.779,0.9456
1.794,0.9456
1.808,0.9456
1.821,0.9456
1.836,0.9456
1.850,0.9456
1.863,0.9456
1.877,0.9456
1.891,0.9456
1.905,0.9456
1.918,0.9456
1.933,0.9456
1.946,0.9456
1.960,0.9456
1.974,0.9456
1.988,0.9437
2.003,0.9437
2.016,0.9424
2.031,0.9415
2.044,0.9413
2.058,0.9408
2.072,0.9366
2.087,0.9363
2.100,0.9363
2.114,0.9363
2.127,0.9363
2.140,0.9363
2.154,0.9363
2.168,0.9363
2.182,0.9363
2.196,0.9363
2.210,0.9363
2.224,0.9358
2.238,0.9352
2.252,0.9347
2.266,0.9342
2.280,0.9331
2.295,0.9331
